text,label
Experts say space makes humans invisible,0
New space technology launched,1
health will destroy the world tomorrow,0
Scientists discover health improvement,1
Experts say climate makes humans invisible,0
climate industry shows steady growth,1
Scientists confirm coffee causes immortality,0
Scientists discover coffee improvement,1
Experts say technology makes humans invisible,0
Scientists discover technology improvement,1
technology will destroy the world tomorrow,0
technology industry shows steady growth,1
Scientists confirm AI causes immortality,0
AI industry shows steady growth,1
Experts say space makes humans invisible,0
Government announces new space policy,1
climate gives superpowers instantly,0
climate sector sees major development this year,1
health will destroy the world tomorrow,0
Scientists discover health improvement,1
space gives superpowers instantly,0
space sector sees major development this year,1
Experts say medicine makes humans invisible,0
Research shows benefits of medicine in daily life,1
health will destroy the world tomorrow,0
Scientists discover health improvement,1
education gives superpowers instantly,0
New education technology launched,1
coffee will destroy the world tomorrow,0
Government announces new coffee policy,1
Government bans health permanently,0
Research shows benefits of health in daily life,1
education will destroy the world tomorrow,0
Scientists discover education improvement,1
education will destroy the world tomorrow,0
Scientists discover education improvement,1
Scientists confirm economy causes immortality,0
economy industry shows steady growth,1
health gives superpowers instantly,0
Scientists discover health improvement,1
Scientists confirm coffee causes immortality,0
coffee industry shows steady growth,1
mobile phones will destroy the world tomorrow,0
New mobile phones technology launched,1
Scientists confirm space causes immortality,0
Research shows benefits of space in daily life,1
medicine will destroy the world tomorrow,0
medicine sector sees major development this year,1
coffee will destroy the world tomorrow,0
coffee sector sees major development this year,1
climate gives superpowers instantly,0
climate sector sees major development this year,1
Scientists confirm coffee causes immortality,0
coffee industry shows steady growth,1
Scientists confirm internet causes immortality,0
Research shows benefits of internet in daily life,1
internet gives superpowers instantly,0
Government announces new internet policy,1
climate gives superpowers instantly,0
Scientists discover climate improvement,1
climate will destroy the world tomorrow,0
Government announces new climate policy,1
Government bans climate permanently,0
climate industry shows steady growth,1
education gives superpowers instantly,0
Research shows benefits of education in daily life,1
mobile phones gives superpowers instantly,0
Government announces new mobile phones policy,1
Scientists confirm coffee causes immortality,0
New coffee technology launched,1
climate will destroy the world tomorrow,0
Scientists discover climate improvement,1
Breaking: mobile phones cures all diseases instantly,0
