text,label
Scientists confirm energy causes immortality,0
New energy technology launched,1
economy gives superpowers instantly,0
Government announces new economy policy,1
Government bans mobile phones permanently,0
Scientists discover mobile phones improvement,1
Government bans transport permanently,0
transport sector sees major development this year,1
Experts say internet makes humans invisible,0
Scientists discover internet improvement,1
transport discovered to control human minds,0
Research shows benefits of transport in daily life,1
energy gives superpowers instantly,0
energy innovation improves global economy,1
Experts say education makes humans invisible,0
Scientists discover education improvement,1
mobile phones will destroy the world tomorrow,0
New mobile phones technology launched,1
finance discovered to control human minds,0
finance sector sees major development this year,1
medicine allows humans to live forever,0
New medicine technology launched,1
transport allows humans to live forever,0
transport sector sees major development this year,1
Breaking: space cures all diseases instantly,0
New report highlights progress in space,1
Breaking: health cures all diseases instantly,0
health innovation improves global economy,1
Breaking: technology cures all diseases instantly,0
New report highlights progress in technology,1
education allows humans to live forever,0
education innovation improves global economy,1
energy allows humans to live forever,0
Government announces new energy policy,1
agriculture discovered to control human minds,0
Research shows benefits of agriculture in daily life,1
Government bans transport permanently,0
transport innovation improves global economy,1
health discovered to control human minds,0
Research shows benefits of health in daily life,1
Scientists confirm finance causes immortality,0
Scientists discover finance improvement,1
Government bans climate permanently,0
Scientists discover climate improvement,1
education discovered to control human minds,0
education industry shows steady growth,1
Scientists confirm climate causes immortality,0
Government announces new climate policy,1
